detailId,orderId,flashItemId,quantity,unitPrice
DTL-02439,ORD-00449,FSI-00490,2,1106000.0
DTL-02440,ORD-00229,FSI-00123,1,445000.0
DTL-02441,ORD-00897,FSI-00354,1,1000000.0
DTL-02442,ORD-00449,FSI-00316,2,921000.0
DTL-02443,ORD-01221,FSI-00387,2,1961000.0
DTL-02444,ORD-01337,FSI-00133,2,3124000.0
DTL-02445,ORD-01235,FSI-00487,2,1112000.0
DTL-02446,ORD-01568,FSI-00386,2,1860000.0
DTL-02447,ORD-01785,FSI-00205,1,1146000.0
DTL-02448,ORD-00472,FSI-00229,1,588000.0
DTL-02449,ORD-02421,FSI-00232,1,3378000.0
DTL-02450,ORD-01661,FSI-00500,2,1233000.0
DTL-02451,ORD-00132,FSI-00392,2,444000.0
DTL-02452,ORD-01152,FSI-00330,1,424000.0
DTL-02453,ORD-01366,FSI-00167,2,1207000.0
DTL-02454,ORD-01693,FSI-00289,2,1112000.0
DTL-02455,ORD-00199,FSI-00256,1,2207000.0
DTL-02456,ORD-01807,FSI-00322,2,600000.0
DTL-02457,ORD-00852,FSI-00340,2,3142000.0
DTL-02458,ORD-01158,FSI-00112,2,1518000.0
DTL-02459,ORD-02495,FSI-00497,2,150000.0
DTL-02460,ORD-00072,FSI-00104,1,1529000.0
DTL-02461,ORD-02165,FSI-00453,2,2938000.0
DTL-02462,ORD-00559,FSI-00126,2,1285000.0
DTL-02463,ORD-00724,FSI-00402,1,1383000.0
DTL-02464,ORD-02349,FSI-00038,2,2147000.0
DTL-02465,ORD-02055,FSI-00085,1,1179000.0
DTL-02466,ORD-01741,FSI-00129,2,2031000.0
DTL-02467,ORD-01606,FSI-00254,2,1705000.0
DTL-02468,ORD-02490,FSI-00154,1,1035000.0
DTL-02469,ORD-01474,FSI-00238,1,1027000.0
DTL-02470,ORD-00803,FSI-00375,1,1903000.0
DTL-02471,ORD-02031,FSI-00071,2,762000.0
DTL-02472,ORD-00231,FSI-00424,2,1802000.0
DTL-02473,ORD-01675,FSI-00225,2,1501000.0
DTL-02474,ORD-00579,FSI-00489,1,1354000.0
DTL-02475,ORD-00876,FSI-00078,1,1784000.0
DTL-02476,ORD-00523,FSI-00385,1,79000.0
DTL-02477,ORD-01837,FSI-00424,1,1802000.0
DTL-02478,ORD-02215,FSI-00114,1,102000.0
DTL-02479,ORD-00053,FSI-00405,1,1125000.0
DTL-02480,ORD-01281,FSI-00383,2,154000.0
DTL-02481,ORD-01272,FSI-00473,2,1442000.0
DTL-02482,ORD-00188,FSI-00429,1,1099000.0
DTL-02483,ORD-01952,FSI-00481,2,231000.0
DTL-02484,ORD-00668,FSI-00048,1,111000.0
DTL-02485,ORD-00594,FSI-00365,1,238000.0
DTL-02486,ORD-01265,FSI-00115,1,656000.0
DTL-02487,ORD-01598,FSI-00243,1,2209000.0
DTL-02488,ORD-02442,FSI-00470,2,2025000.0
DTL-02489,ORD-01351,FSI-00117,1,1216000.0
DTL-02490,ORD-01587,FSI-00064,1,1275000.0
DTL-02491,ORD-01577,FSI-00070,2,1162000.0
DTL-02492,ORD-01741,FSI-00157,1,2513000.0
DTL-02493,ORD-00682,FSI-00388,1,2530000.0
DTL-02494,ORD-01101,FSI-00401,2,3133000.0
DTL-02495,ORD-00911,FSI-00233,2,2090000.0
DTL-02496,ORD-00991,FSI-00021,1,886000.0
DTL-02497,ORD-02077,FSI-00077,2,1478000.0
DTL-02498,ORD-01531,FSI-00334,2,2183000.0
DTL-02499,ORD-01379,FSI-00352,2,421000.0
DTL-02500,ORD-00261,FSI-00295,1,2543000.0
